"","polls_id","answer_id","num_voted","users"
"752",237857081,793348770,58,"1532702,83346,315829861,15141091,266528624,17549225,52292984,144510908,36606356,310440042,99474216,172005559,2182723,86927752,190564063,103694095,52613225,157945920,317015620,9014027,50773272,301236790,4691030,202177,414027,295123902,307736936,27907145,294264078,137747902,201693461,106033937,191778335,4690680,181728851,58894625,844019,22904165,14154684,216942625,17401983,381751347,49747530,11598097,5907691,70365782,20911601,7986181,94307565,20655044,366420690,11110710,371627463,278561151,8562158,862967,2082356,194758158"
"753",237857081,793348771,26,"20396080,90121374,364423327,310615579,141977657,135351216,374402954,331534279,20541373,3692724,1415940,148000262,30517015,284480883,330593811,376612381,65499,294348010,542114,28034730,4246010,151676623,283638807,1390291,113627878,15780060"
"754",237857081,793348772,35,"28880828,7092247,113406,1819072,73863834,213676500,248703067,202315284,138667205,98899565,8022863,67947965,329496998,44849680,201873609,8344284,3625019,8574189,212984114,175060399,17831770,3702655,33577558,62136779,73750514,97417443,174596943,68457586,1101324,262263247,1901271,9111,99133375,329555785,1998699"
"755",237857081,793348773,4,"11984248,362429139,100618211,217853"
"756",237857081,793348774,492,"14960532,72565946,321034828,34959794,211667781,82902349,25580256,13689512,386711346,106211889,101908430,34257416,270432221,18693424,49396295,300306663,144132317,288808605,1210128,4496725,1449575,9868624,18269835,36721696,58559124,113558,20137058,1479252,151817215,66073094,88269188,11926923,25116464,4048026,5082860,28208952,36107180,15048920,121965526,217244656,339000233,501351,126778712,35979068,217140272,89170486,52605864,70712815,9253412,52351906,17686695,74980,3113068,300817892,246023055,334944021,62146221,236108324,239674750,71340182,4884003,35138196,17227580,4596799,48528292,137141348,25939153,5710898,183067761,14697192,164763396,29480305,33608967,22212970,26745777,64691199,51404979,335371953,65788431,35103963,206372,2743945,141798403,184103488,160868828,8924716,214010292,132139213,25390682,316454033,238803846,26472637,67068971,157368158,844420,2043253,249856586,50775818,34535374,49656260,172136303,77240455,255773432,676698,138706272,119437465,157654009,579509,139882169,12789,151773034,5490650,856825,216184313,38058592,22589910,80657150,106934029,27638071,13345487,75530867,238125961,161329170,210939737,262936185,45101679,223915176,273979546,152446463,169721462,37445206,256131408,177031469,35501071,77574342,96890096,12541857,3322148,41757178,90196130,37338285,382537769,179777915,9837724,96567484,134240964,66438599,268992611,70865862,5527271,98275764,99618741,6350115,5238974,231372087,64249054,321359093,136098524,11925270,163059666,145418131,230010593,76077638,346053651,56628887,300259593,395130,37896154,162245757,21761735,9367426,1587317,333635789,302471112,287395146,24080404,213445952,270981,200453846,172995321,55915358,41469716,171863300,282353555,103305143,25217824,294580868,26221759,56779465,54807795,161379917,273334368,117745079,344636311,188091607,25959716,20806284,26575608,11511708,34378809,48694536,60428164,83789636,211570614,977438,134109284,30567502,110905606,2519766,69994377,114659985,49453678,177780680,27423449,113987718,206977455,29724283,22121955,3219486,103056772,1401305,95230642,8416027,260646298,7198210,17589762,102157431,615648,195918090,49834967,1708640,183782089,170328668,32349572,180362825,303346053,718221,355151685,183589201,1093738,1335950,19635188,304694305,192471522,36540559,8681313,42725641,251000607,241360009,150787980,1482219,3321293,81285650,36566718,8704427,91688549,354129545,225922709,6217937,317496792,267759604,5211336,187776777,30738337,126971319,68630068,135667593,2558317,3536185,94956178,19274538,28548269,20799401,41194247,318547,38500851,8017026,336137862,14033404,17460742,3493997,75774770,1951879,129459359,35048054,72054641,170995467,13655337,285540296,1811814,39864886,93837599,87134153,154294,48896010,56634207,36328653,90718795,120597711,77984935,25581349,25907363,148322256,17700275,43630196,931515,354847828,23982529,372194979,97041124,941299,31394801,235720031,239185373,11253371,60830343,1257389,18644052,197549958,142012026,40621568,54977462,5168137,829692,90485263,279122453,14030354,163542303,341144,45453173,6088434,1377113,282667711,18758949,22301219,246754928,61558287,66446,55458432,7460801,9635250,4271525,24922,121176445,209834318,32962609,24695259,196015369,123826071,2015199,825708,47966424,124707992,12467560,2191694,9582,595299,300349098,156888649,134881144,142774021,36731867,740550,128622934,444299,4667181,167858036,248028974,72790760,42926036,139648476,424946,68634897,658060,57614671,336109544,8588278,291805183,109327236,20929039,305314279,59881562,29594807,55857497,251392342,665080,42637481,20856493,327516981,7369048,46309094,143807881,127323855,102986480,63112,4645035,325020523,2431312,11600918,206431606,90156746,150134,84183335,3613216,112340962,219747608,12793235,1718206,251583,199547,349459778,148197773,10409364,166978380,1838696,11718466,144927661,197511234,343533590,410520,360868255,89229114,62022483,81394939,133260078,4710456,1057623,9831084,1825111,56400623,876849,1533196,13272,39079897,168797598,146080977,14649410,262448670,267614,170741408,133233955,1111117,141589046,106034435,208059407,74080796,25495879,1944220,281328932,102131053,36484397,19580189,144649004,17398561,6163152,249399750,24270892,58044613,97525316,339389,369064445,65460512,3740495,239519509,262289113,281232900,6940790,16747249,38130354,111201454,16802417,273688,2194,33538626,132219771,17613047,317881274,294328259,49890376,264347500,7160686,27992884,275876630,14112913,152958738,23779322,132709988,1849497,192038673,16246366,9110965,1659703"
"757",237777745,793068847,77,"137031740,384225312,305559,7149000,212591706,102930052,200984743,348973,376487916,382055838,328001,67068971,270949473,85657565,331534279,26269275,184353638,233273177,102030905,285470521,1482219,8704427,31234007,22904165,67126609,380957350,26462221,181044004,16711349,7631764,1418146,341369524,177601522,163981683,54129441,11633981,35012064,33308626,367635247,161036,245655401,229312410,55913186,3321293,89156662,167916047,146368702,2375178,66260549,119603309,181728851,93502147,150289962,7459539,285085897,149576926,256514514,330061482,2875052,134840237,12063395,73544434,277943637,200984384,379355050,371480293,188393911,10036039,205240731,55188877,49648707,300875069,145935371,1386813,152326849,252399,11224622"
"758",237777745,793068848,26,"135190719,219140437,10547657,103715006,377699627,2868877,143687880,20541373,163870546,82901332,367394955,1978224,3796960,270981,58182728,671203,13791778,34213980,72286569,6581164,2143605,329172,1460456,207015402,22431166,7193731"
"759",237777745,793068849,90,"2515162,46754545,217892412,2332034,142594605,181441503,71135232,309332272,2743945,52272803,8522216,125093837,170170679,13551027,5490650,242332275,102441116,29881626,382088308,5184989,382537769,20460041,369528363,54218924,333309910,429242,38058592,18066315,25217824,27259821,49824939,8344284,317015620,2519766,82571648,307736936,106033937,7302568,284116225,365620535,191778335,7428080,241360009,125870872,161379917,382204669,58894625,129459359,354847828,136242706,424946,343533590,306422937,153910960,137747902,26353854,180362825,228341340,321673642,114552549,181391758,1661014,368805433,10109297,8450019,2674015,211277247,1335950,133333477,221241195,84480222,364680937,238125961,256975,14672067,16438132,273747784,293906787,52565096,211809126,372802265,1472878,73045431,2512650,294063394,37854952,349994096,242892165,3019921,32717496"
"760",237777745,793068850,4,"93718596,90718795,21582469,17903011"
"761",237777745,793068851,345,"395335184,348520636,12842375,41790732,71429579,173804408,1210128,18269835,376566877,274787284,25116464,4048026,95184434,134491859,381459215,216878383,9253412,6412796,52351906,2919371,246023055,334944021,298672779,173939826,271494640,220750443,4596799,25939153,29480305,139968447,273811417,160868828,8924716,61909856,182462149,96168190,15581004,87400801,343673987,11209136,72910,257102355,368981934,579509,139882169,80657150,13345487,98899565,223915176,273979546,152446463,1093738,233205107,11044470,151859803,17614170,9837724,218895288,6176301,33766230,268992611,102763288,141977657,5238974,231372087,230010593,171275150,18012893,76077638,56628887,280834998,300259593,78246992,359841,37896154,162245757,114829665,9367426,212302749,14058295,11501831,344421045,55915358,275848843,4709150,1986218,323836240,54807795,202983733,344636311,24720207,61907753,71593993,160617954,217853,155363299,48694536,4410728,40669536,1401305,31361085,141630891,8705551,50568496,113987718,11704084,22121955,212701147,12304364,211909724,68021479,169721462,26205567,45404202,170328668,355151685,32349572,4404678,48092610,244787516,19635188,90342997,36540559,42725641,69994377,8620907,309858214,51884644,36566718,317496792,175043719,346053651,38545833,19274538,28548269,17460742,73090654,284975499,19260702,35048054,39864886,104539734,5385757,56634207,38169705,23694474,134881144,146711182,17700275,31394801,16235745,61558287,32962609,196015369,4710456,173010,349459778,8994952,318091582,3119276,28203651,320283819,2534410,1372730,6165467,8416027,54191995,187671604,7850143,55108122,28123755,20628827,45828762,224223567,200390796,201873609,18477892,82617190,1035072,58929431,12735950,210677933,44653,37521692,3860916,104292715,19293,47963676,91723996,179507608,1811814,200587568,2672950,158639696,367633692,18572596,59188136,13353648,43537923,2618338,21204373,3625883,136111358,298924427,112900897,179519741,249197823,3924575,95304443,135520,4498205,163335172,35151348,60830343,64341782,3805996,323575590,506144,262289113,62948974,15742244,6637200,14380016,242224412,335745488,141007863,2194,28902330,2622,87520132,221518,32725854,196908614,8963800,3883015,206431606,28891837,1295661,109327236,375623746,132709988,380880572,259498496,72971968,601647,152958738,158172098,829692,595299,24270892,25120304,69571062,23768531,40403621,133018251,1256336,244660039,168578699,85018781,737266,123597317,7614779,542663,86328734,33608906,5168137,3504454,213334858,8588278,25632438,4947895,296267139,7460801,141589046,189849719,135553383,8427172,97525316,146440150,1090873,658060,18633922,553226,101117,10913175,1302420,136528070,221190951,7636708,90156746,321612843,146738694,71413,6639437,19136483,121457736,3806598,96598120,336109544,257324783,8229972,11169005,2778262,195918090,267569457,105410794,89046083,51327160,226525873,207892345,183823759,38130354,21600527,2932854,97009119,96473598,66438599,10526798,85355570,120597711,135386882,201693461,20524843,1533196,175720799,2307239,45052037,25146375,72203807,52037536,288527359,132872100,170235,3909018,1559590,2021826,7160686,209156370,13856258,372244562,62022483,239519509,18013461,207493157,124066237"
"762",237699192,792796858,72,"216489794,290413021,587941,3130456,77652661,1902607,206849103,25939153,324307051,13438146,222773248,279873631,331534279,37932669,19772666,25959716,341747,65438367,656254,28203651,10323927,251278788,3321293,259498496,85018781,235251965,213557369,5285507,245870840,300875069,67158586,372194979,8681313,205283,1403942,368805433,53066877,189944854,41428428,219294984,371627463,188603535,895103,829496,263891167,14924116,244170660,2568896,526478,34854271,58399030,87611,4826361,181728851,490206,19158846,3369026,70518,53451421,65818336,136242706,11195584,251181,32725854,28548269,175382577,142816021,1951879,76861488,92517410,87324791,5821423"
"763",237699192,792796859,54,"348520636,159785292,7608294,78813421,260811187,20641350,381817847,46886580,28834299,160717357,312443040,49475432,382055838,8474296,170170679,330514693,104104835,5490650,22014988,195149212,24491365,135351216,280834998,6749811,363250354,209901261,244787516,10587463,333453042,467158,268598,316282538,70866413,298924427,222453723,330593811,145582987,361244761,139199035,34890575,122782347,74107238,28653476,62902677,1186991,151732714,143582446,51816053,84863165,38193755,81394939,29268754,90156746,5861412"
"764",237699192,792796860,56,"70395346,217892412,18322799,203510,42137138,13551027,13345487,382537769,149205525,282622953,145418131,333309910,229103179,395130,4748931,2428976,168295638,54807795,222351634,8344284,17802255,134918572,191778335,15835190,3067838,209160439,180362825,4082560,15579363,181281046,1505679,57114389,349383266,170995467,12969182,2011175,4271525,286907378,98452688,1678119,124389300,26446371,491741,11633981,321673642,199552961,8228626,39786123,201873609,94122884,35167199,15082014,63019395,16277904,21600527,44153037"
"765",237699192,792796861,2,"169896394,117762203"
"766",237699192,792796862,184,"17961529,31752342,30378023,270432221,27030166,87415871,72811,58814731,1479252,279255502,25116464,52351906,246023055,334944021,145657415,9428782,139968447,160868828,32311417,17570237,382884698,103694095,15581004,104765851,2230982,379805961,579509,5131751,81874285,15289394,27946836,99468584,223915176,9837724,40353022,6176301,268992611,231372087,76089211,230010593,76077638,56628887,7997055,55915358,275848843,4709150,828171,60428164,4091458,44849680,141630891,50568496,11704084,258514205,26205567,170328668,25390682,365620535,4404678,170229202,19635188,336119639,36566718,72046784,8704427,447854,284975499,76479448,32962609,287061727,318091582,38130354,248977964,3119276,1868873,6165467,77082378,1978224,18477892,82617190,44653,341369524,138878671,153030722,18572596,367635247,245655401,64341782,262289113,112946059,14380016,323575590,28890053,102309892,226525873,38645780,3036837,53901773,17700275,95791490,108389200,32349572,150289962,161036,829692,138894879,195918090,73574,966002,45370146,102633567,1811814,39864886,4947895,2082809,33004415,349652493,60830343,21828324,140211625,26016,296267139,59630297,28081202,8154573,355151685,252494501,1386215,90453338,119945948,251392342,106302407,343322819,311539196,89950966,1596343,22173858,92381426,28507745,45828762,283045607,248028974,2167014,8013075,213388627,227549346,1296135,342191928,137394901,55458432,39322,131358711,369064445,52536454,119775491,189488944,376570859,25046098,3822785,184355386,649723,37689784,135154852,200984384,168797598,127731117,5168137,217853,57614671,51434146,12930553,737266,269209365,282553801,72640607,121854603,16024997,7160686,1838696,24695259,134881144,15591045,305650787,72790760"
