X.1,id_post,Правильный.адрес,Оценка,X,reviewer_id,answer_id,answer_text,address,score_test,score,question_poll,date
514,32645,"Большевиков проспект, 32а","8,5",377873,297531298,798859440,Шаверма там хуже ,"['#шаверма_Улица_Дыбенко', '#шаверма_УлицаДыбенко', '#шаверма_Дыбенко']",['ОЦЕНКА: 8.5'],8.5,"Внимание, опрос ",1474702680
515,32645,"Большевиков проспект, 32а","8,5",377874,4586840,798859440,Шаверма там хуже ,"['#шаверма_Улица_Дыбенко', '#шаверма_УлицаДыбенко', '#шаверма_Дыбенко']",['ОЦЕНКА: 8.5'],8.5,"Внимание, опрос ",1474702680
516,32645,"Большевиков проспект, 32а","8,5",377875,355019246,798859440,Шаверма там хуже ,"['#шаверма_Улица_Дыбенко', '#шаверма_УлицаДыбенко', '#шаверма_Дыбенко']",['ОЦЕНКА: 8.5'],8.5,"Внимание, опрос ",1474702680
517,32645,"Большевиков проспект, 32а","8,5",377876,266054866,798859440,Шаверма там хуже ,"['#шаверма_Улица_Дыбенко', '#шаверма_УлицаДыбенко', '#шаверма_Дыбенко']",['ОЦЕНКА: 8.5'],8.5,"Внимание, опрос ",1474702680
518,32645,"Большевиков проспект, 32а","8,5",377877,42784347,798859440,Шаверма там хуже ,"['#шаверма_Улица_Дыбенко', '#шаверма_УлицаДыбенко', '#шаверма_Дыбенко']",['ОЦЕНКА: 8.5'],8.5,"Внимание, опрос ",1474702680
519,32645,"Большевиков проспект, 32а","8,5",377878,19295224,798859440,Шаверма там хуже ,"['#шаверма_Улица_Дыбенко', '#шаверма_УлицаДыбенко', '#шаверма_Дыбенко']",['ОЦЕНКА: 8.5'],8.5,"Внимание, опрос ",1474702680
520,32645,"Большевиков проспект, 32а","8,5",377879,237483547,798859440,Шаверма там хуже ,"['#шаверма_Улица_Дыбенко', '#шаверма_УлицаДыбенко', '#шаверма_Дыбенко']",['ОЦЕНКА: 8.5'],8.5,"Внимание, опрос ",1474702680
521,32645,"Большевиков проспект, 32а","8,5",377880,128102448,798859440,Шаверма там хуже ,"['#шаверма_Улица_Дыбенко', '#шаверма_УлицаДыбенко', '#шаверма_Дыбенко']",['ОЦЕНКА: 8.5'],8.5,"Внимание, опрос ",1474702680
522,32645,"Большевиков проспект, 32а","8,5",377881,1596343,798859440,Шаверма там хуже ,"['#шаверма_Улица_Дыбенко', '#шаверма_УлицаДыбенко', '#шаверма_Дыбенко']",['ОЦЕНКА: 8.5'],8.5,"Внимание, опрос ",1474702680
523,32645,"Большевиков проспект, 32а","8,5",377882,317015620,798859440,Шаверма там хуже ,"['#шаверма_Улица_Дыбенко', '#шаверма_УлицаДыбенко', '#шаверма_Дыбенко']",['ОЦЕНКА: 8.5'],8.5,"Внимание, опрос ",1474702680
524,32645,"Большевиков проспект, 32а","8,5",377883,25795118,798859440,Шаверма там хуже ,"['#шаверма_Улица_Дыбенко', '#шаверма_УлицаДыбенко', '#шаверма_Дыбенко']",['ОЦЕНКА: 8.5'],8.5,"Внимание, опрос ",1474702680
525,32645,"Большевиков проспект, 32а","8,5",377884,85962248,798859440,Шаверма там хуже ,"['#шаверма_Улица_Дыбенко', '#шаверма_УлицаДыбенко', '#шаверма_Дыбенко']",['ОЦЕНКА: 8.5'],8.5,"Внимание, опрос ",1474702680
526,32645,"Большевиков проспект, 32а","8,5",377885,14352255,798859440,Шаверма там хуже ,"['#шаверма_Улица_Дыбенко', '#шаверма_УлицаДыбенко', '#шаверма_Дыбенко']",['ОЦЕНКА: 8.5'],8.5,"Внимание, опрос ",1474702680
527,32645,"Большевиков проспект, 32а","8,5",377886,19874573,798859440,Шаверма там хуже ,"['#шаверма_Улица_Дыбенко', '#шаверма_УлицаДыбенко', '#шаверма_Дыбенко']",['ОЦЕНКА: 8.5'],8.5,"Внимание, опрос ",1474702680
528,32645,"Большевиков проспект, 32а","8,5",377887,178073400,798859440,Шаверма там хуже ,"['#шаверма_Улица_Дыбенко', '#шаверма_УлицаДыбенко', '#шаверма_Дыбенко']",['ОЦЕНКА: 8.5'],8.5,"Внимание, опрос ",1474702680
888,32645,"Большевиков проспект, 32а","8,5",378250,189285910,798859438,Согласен(сна) с автором ,"['#шаверма_Улица_Дыбенко', '#шаверма_УлицаДыбенко', '#шаверма_Дыбенко']",['ОЦЕНКА: 8.5'],8.5,"Внимание, опрос ",1474702680
889,32645,"Большевиков проспект, 32а","8,5",378251,132276846,798859438,Согласен(сна) с автором ,"['#шаверма_Улица_Дыбенко', '#шаверма_УлицаДыбенко', '#шаверма_Дыбенко']",['ОЦЕНКА: 8.5'],8.5,"Внимание, опрос ",1474702680
890,32645,"Большевиков проспект, 32а","8,5",378252,13407789,798859438,Согласен(сна) с автором ,"['#шаверма_Улица_Дыбенко', '#шаверма_УлицаДыбенко', '#шаверма_Дыбенко']",['ОЦЕНКА: 8.5'],8.5,"Внимание, опрос ",1474702680
891,32645,"Большевиков проспект, 32а","8,5",378253,29054570,798859438,Согласен(сна) с автором ,"['#шаверма_Улица_Дыбенко', '#шаверма_УлицаДыбенко', '#шаверма_Дыбенко']",['ОЦЕНКА: 8.5'],8.5,"Внимание, опрос ",1474702680
892,32645,"Большевиков проспект, 32а","8,5",378254,145303477,798859438,Согласен(сна) с автором ,"['#шаверма_Улица_Дыбенко', '#шаверма_УлицаДыбенко', '#шаверма_Дыбенко']",['ОЦЕНКА: 8.5'],8.5,"Внимание, опрос ",1474702680
893,32645,"Большевиков проспект, 32а","8,5",378255,76036116,798859438,Согласен(сна) с автором ,"['#шаверма_Улица_Дыбенко', '#шаверма_УлицаДыбенко', '#шаверма_Дыбенко']",['ОЦЕНКА: 8.5'],8.5,"Внимание, опрос ",1474702680
894,32645,"Большевиков проспект, 32а","8,5",378256,107340152,798859438,Согласен(сна) с автором ,"['#шаверма_Улица_Дыбенко', '#шаверма_УлицаДыбенко', '#шаверма_Дыбенко']",['ОЦЕНКА: 8.5'],8.5,"Внимание, опрос ",1474702680
895,32645,"Большевиков проспект, 32а","8,5",378257,43012034,798859438,Согласен(сна) с автором ,"['#шаверма_Улица_Дыбенко', '#шаверма_УлицаДыбенко', '#шаверма_Дыбенко']",['ОЦЕНКА: 8.5'],8.5,"Внимание, опрос ",1474702680
896,32645,"Большевиков проспект, 32а","8,5",378258,2049298,798859438,Согласен(сна) с автором ,"['#шаверма_Улица_Дыбенко', '#шаверма_УлицаДыбенко', '#шаверма_Дыбенко']",['ОЦЕНКА: 8.5'],8.5,"Внимание, опрос ",1474702680
897,32645,"Большевиков проспект, 32а","8,5",378259,13840762,798859438,Согласен(сна) с автором ,"['#шаверма_Улица_Дыбенко', '#шаверма_УлицаДыбенко', '#шаверма_Дыбенко']",['ОЦЕНКА: 8.5'],8.5,"Внимание, опрос ",1474702680
898,32645,"Большевиков проспект, 32а","8,5",378260,148269141,798859438,Согласен(сна) с автором ,"['#шаверма_Улица_Дыбенко', '#шаверма_УлицаДыбенко', '#шаверма_Дыбенко']",['ОЦЕНКА: 8.5'],8.5,"Внимание, опрос ",1474702680
899,32645,"Большевиков проспект, 32а","8,5",378261,17374318,798859438,Согласен(сна) с автором ,"['#шаверма_Улица_Дыбенко', '#шаверма_УлицаДыбенко', '#шаверма_Дыбенко']",['ОЦЕНКА: 8.5'],8.5,"Внимание, опрос ",1474702680
900,32645,"Большевиков проспект, 32а","8,5",378262,229103179,798859438,Согласен(сна) с автором ,"['#шаверма_Улица_Дыбенко', '#шаверма_УлицаДыбенко', '#шаверма_Дыбенко']",['ОЦЕНКА: 8.5'],8.5,"Внимание, опрос ",1474702680
901,32645,"Большевиков проспект, 32а","8,5",378263,269627119,798859438,Согласен(сна) с автором ,"['#шаверма_Улица_Дыбенко', '#шаверма_УлицаДыбенко', '#шаверма_Дыбенко']",['ОЦЕНКА: 8.5'],8.5,"Внимание, опрос ",1474702680
902,32645,"Большевиков проспект, 32а","8,5",378264,8705815,798859438,Согласен(сна) с автором ,"['#шаверма_Улица_Дыбенко', '#шаверма_УлицаДыбенко', '#шаверма_Дыбенко']",['ОЦЕНКА: 8.5'],8.5,"Внимание, опрос ",1474702680
903,32645,"Большевиков проспект, 32а","8,5",378265,3991075,798859438,Согласен(сна) с автором ,"['#шаверма_Улица_Дыбенко', '#шаверма_УлицаДыбенко', '#шаверма_Дыбенко']",['ОЦЕНКА: 8.5'],8.5,"Внимание, опрос ",1474702680
904,32645,"Большевиков проспект, 32а","8,5",378266,148247374,798859438,Согласен(сна) с автором ,"['#шаверма_Улица_Дыбенко', '#шаверма_УлицаДыбенко', '#шаверма_Дыбенко']",['ОЦЕНКА: 8.5'],8.5,"Внимание, опрос ",1474702680
905,32645,"Большевиков проспект, 32а","8,5",378267,334838460,798859438,Согласен(сна) с автором ,"['#шаверма_Улица_Дыбенко', '#шаверма_УлицаДыбенко', '#шаверма_Дыбенко']",['ОЦЕНКА: 8.5'],8.5,"Внимание, опрос ",1474702680
